Time,wm_ref,wm,PWM
21.250892,214.15444946289062,209.42257690429688,158.0
21.300892,216.49835205078125,219.91131591796875,148.0
21.350896000000002,218.83827209472656,230.36485290527344,141.0
21.400896,221.1733856201172,230.38328552246094,147.0
21.4509,223.50341796875,209.42257690429688,174.0
21.5009,225.8275909423828,240.85523986816406,138.0
21.550904,228.14544677734375,230.36485290527344,159.0
21.600904,230.45616149902344,230.38328552246094,161.0
21.650908,232.75970458984375,230.36485290527344,164.0
21.700912,235.05502319335938,240.83596801757812,156.0
21.750916,237.34176635742188,251.30709838867188,150.0
21.80092,239.6192169189453,230.36485290527344,179.0
21.850924,241.886962890625,240.83596801757812,166.0
21.900928,244.14430236816406,261.7782287597656,148.0
21.950928,246.39068603515625,240.85523986816406,179.0
22.000932,248.6256866455078,251.30709838867188,167.0
22.050932,250.8485565185547,251.32720947265625,172.0
22.100932,253.05886840820312,272.2711486816406,152.0
22.150932,255.25616455078125,251.32720947265625,182.0
22.200932,257.439697265625,251.32720947265625,182.0
22.250936,259.6092529296875,272.2493591308594,162.0
22.300936,261.7640380859375,261.7991943359375,181.0
22.35094,263.90362548828125,261.7782287597656,182.0
22.400940000000002,266.02734375,282.74310302734375,161.0
22.45094,268.134765625,261.7991943359375,192.0
22.50094,270.2254333496094,272.2711486816406,179.0
22.550944,272.298828125,282.7204895019531,173.0
22.600944000000002,274.35418701171875,272.2711486816406,190.0
22.650944,276.391357421875,293.215087890625,167.0
22.700948,278.40972900390625,272.2493591308594,197.0
22.750948,280.40863037109375,293.215087890625,173.0
22.800952,282.3877868652344,272.2493591308594,203.0
22.850956,284.34674072265625,293.1916198730469,179.0
22.90096,286.2847900390625,303.6627502441406,173.0
22.950964,288.2015686035156,272.2493591308594,214.0
23.000968,290.0965576171875,293.1916198730469,187.0
23.050972,291.9693298339844,303.6627502441406,182.0
23.100972,293.8192138671875,293.215087890625,199.0
23.150976,295.6462097167969,293.1916198730469,200.0
23.200976,297.4493408203125,303.6870422363281,190.0
23.250976,299.2284851074219,293.215087890625,207.0
23.300976000000002,300.9831237792969,314.15899658203125,184.0
23.350976,302.7128601074219,314.15899658203125,190.0
23.400976,304.4172668457031,293.215087890625,217.0
23.45098,306.09600830078125,314.1338806152344,192.0
23.500984,307.7486572265625,324.6050109863281,186.0
23.550988,309.3746337890625,303.6627502441406,214.0
23.600988,310.9735107421875,314.15899658203125,200.0
23.650992000000002,312.54510498046875,314.1338806152344,205.0
23.700992,314.08880615234375,324.6309814453125,195.0
23.750996,315.6045227050781,314.1338806152344,211.0
23.801000000000002,317.0916748046875,314.1338806152344,211.0
23.851004,318.5499572753906,335.0761413574219,190.0
23.901004,319.9788513183594,314.15899658203125,220.0
23.951004,321.3781433105469,324.6309814453125,206.0
24.001008,322.7475891113281,335.0761413574219,198.0
24.051012,324.0868225097656,314.1338806152344,226.0
24.101016,325.39532470703125,335.0761413574219,200.0
24.15102,326.6729431152344,335.0761413574219,206.0
24.201024,327.91925048828125,324.6050109863281,219.0
24.251024,329.1339416503906,335.1029357910156,207.0
24.301024,330.3167724609375,335.1029357910156,211.0
24.351024,331.4674072265625,335.1029357910156,212.0
24.401024,332.5856628417969,335.1029357910156,214.0
24.451024,333.6711730957031,335.1029357910156,216.0
24.501024,334.72369384765625,335.1029357910156,217.0
24.551024,335.74298095703125,335.1029357910156,219.0
24.601028,336.7288818359375,345.5472717285156,208.0
24.651028,337.680908203125,345.5749206542969,211.0
24.701032,338.59906005859375,335.0761413574219,225.0
24.751032000000002,339.48297119140625,335.1029357910156,224.0
24.801032,340.33245849609375,356.046875,202.0
24.851032,341.1473083496094,335.1029357910156,230.0
24.901036,341.9273681640625,335.0761413574219,228.0
24.95104,342.67242431640625,366.4895324707031,193.0
25.001044,343.38226318359375,345.5472717285156,223.0
25.051044,344.05670166015625,335.1029357910156,232.0
25.101048,344.69561767578125,356.0184020996094,207.0
25.151052,345.298828125,345.5472717285156,224.0
25.201052,345.86614990234375,345.5749206542969,223.0
25.251056000000002,346.39752197265625,356.0184020996094,212.0
25.301056,346.8927307128906,345.5749206542969,226.0
25.351056,347.3516845703125,335.1029357910156,237.0
25.401056,347.7742919921875,366.5188293457031,200.0
25.451056,348.1604309082031,356.046875,218.0
25.50106,348.5100402832031,335.0761413574219,240.0
25.55106,348.822998046875,356.046875,213.0
25.601064,349.0992431640625,356.0184020996094,217.0
25.651068,349.3386535644531,345.5472717285156,229.0
25.701068,349.541259765625,356.046875,216.0
25.751072,349.7069396972656,356.0184020996094,218.0
25.801072,349.8356628417969,356.046875,218.0
25.851072000000002,349.92742919921875,335.1029357910156,241.0
25.901072,349.98223876953125,366.5188293457031,202.0
25.951072,350.0,345.5749206542969,232.0
26.001072,349.9807434082031,335.1029357910156,240.0
26.051076000000002,349.92449951171875,366.4895324707031,202.0
26.101076,349.83123779296875,356.046875,219.0
26.151076,349.7010498046875,345.5749206542969,229.0
26.20108,349.53387451171875,356.0184020996094,215.0
26.25108,349.3298645019531,345.5749206542969,228.0
26.30108,349.0889892578125,345.5749206542969,226.0
26.35108,348.8113098144531,356.046875,213.0
26.40108,348.49688720703125,345.5749206542969,227.0
26.451084,348.1458740234375,345.5472717285156,224.0
26.501084,347.7582702636719,356.046875,212.0
26.551088,347.3341979980469,345.5472717285156,225.0
26.601088,346.873779296875,345.5749206542969,222.0
26.651092000000002,346.37713623046875,356.0184020996094,209.0
26.701092,345.8443603515625,345.5749206542969,222.0
26.751096,345.2756042480469,335.0761413574219,231.0
26.8011,344.6709289550781,356.0184020996094,204.0
26.8511,344.0306396484375,345.5749206542969,219.0
26.901104,343.35479736328125,335.0761413574219,228.0
